"created_on","provincia","partido","rooms","surface_total","surface_covered","price","currency","title","property_type","operation_type","lat","lon"
"202105","GBA","Vicente López",8,250,228,210000,"USD","Venta Ph multifamiliar a terminar Florida","PH","Venta",-34.5398529,-58.4917467
"202105","GBA","Pilar",6,377,295,480000,"USD","Importante casa clásica moderna","Casa","Venta",-34.4262331,-58.8856991
"202105","GBA","Pilar",8,447,357,580000,"USD","Oportunidad Casa Barrio Champagnat - Estancias Del Pilar.","Casa","Venta",-34.449672,-58.908174
"202105","GBA","Berazategui",8,420,420,880000,"USD","Casa - Abril Club De Campo","Casa","Venta",-34.8071389065,-58.1605921092
"202106","CABA","Comuna 5",1,62,39,36000,"ARS","Monoambiente con Patio 62 m2 - APTO PROFESIONAL ¡Excelente zona de Almagro!","Departamento","Alquiler",-34.61664,-58.4183483
"202106","CABA","Comuna 14",1,35,33,35000,"ARS","Departamento - Palermo Soho","Departamento","Alquiler",-34.586182,-58.424139
"202106","CABA","Comuna 2",1,23,23,25000,"ARS","Muy buen monoambiente - Recoleta - Pueyrredon al 1500","Departamento","Alquiler",-34.5933563,-58.4019015
"202106","CABA","Comuna 15",1,36,30,27000,"ARS","Mono-Ambiente c/balcón en alquiler - Cid Campeador","Departamento","Alquiler",-34.607236,-58.44498
"202106","CABA","Comuna 12",1,43,39,35000,"ARS","MONOAMBIENTE DIVISIBLE MUY LUMINOSO PISO ALTO  BALCON AL FRENTE APTO PROFESIONAL","Departamento","Alquiler",-34.5841759,-58.5015651
"202106","GBA","Quilmes",2,50,45,15000,"ARS","ALQUILER CASA 2 AMBIENTES QUILMES OESTE","Casa","Alquiler",-34.732795818,-58.2995724678
"202106","GBA","Tigre",2,54,51,39500,"ARS","Excelente depto de 2 ambientes en Tigre con cochera cubierta","Departamento","Alquiler",-34.4257213,-58.5752271
"202106","GBA","Tigre",2,65,58,53000,"ARS","Departamento - General Pacheco","Departamento","Alquiler",-34.4628485,-58.6274776
"202106","CABA","Comuna 6",2,45,42,37000,"ARS","Alquiler 2 ambientes en Flores","Departamento","Alquiler",-34.6292738977,-58.4538366444
"202106","CABA","Comuna 5",2,34,34,22000,"ARS","ALQUILER - Depto/PH - 2 ambientes - Almagro","Departamento","Alquiler",-34.6008831775,-58.4173536301
"202106","CABA","Comuna 14",2,38,33,42000,"ARS","Alquiler departamento 2 ambientes. Cochera fija.Balcón.Amenities. Almagro. Apto profesional. Nuevo","Departamento","Alquiler",-34.5978607,-58.4260344
"202106","CABA","Comuna 5",2,41,41,28000,"ARS","Departamento 2 ambientes en alquiler en Almagro","Departamento","Alquiler",-34.610362,-58.415841
"202106","CABA","Comuna 14",2,63,53,95000,"ARS","$95.000 - 2 amb con Cochera - Palermo - Concepción Arenal 2400","Departamento","Alquiler",-34.5747880068,-58.4378418794
"202106","CABA","Comuna 2",2,47,47,32000,"ARS","Departamento monoamb divisible, Palermo. Solarium","Departamento","Alquiler",-34.596104,-58.414061
"202106","CABA","Comuna 14",2,46,46,62000,"ARS","Alquiler departamento Palermo Soho Torre Esmeralda 2 amb - vista abierta a plaza Armenia","Departamento","Alquiler",-34.587221,-58.4229793
"202106","CABA","Comuna 13",2,38,32,35000,"ARS","Belgrano 2 ambientes todo luz y sol, piso alto! IMPECABLE","Departamento","Alquiler",-34.561839,-58.4675316
"202106","CABA","Comuna 13",2,42,36,38000,"ARS","Dpto 2 amb alquiler Belgrano. Gran balcon","Departamento","Alquiler",-34.5629296,-58.4662455
"202106","CABA","Comuna 3",2,42,42,22500,"ARS","Amplio 2 ambientes sobre Av. Belgrano!","Departamento","Alquiler",-34.614104,-58.3939154
"202106","CABA","Comuna 11",2,43,43,32000,"ARS","ALQUILER 2 AMBIENTES PATERNAL","Departamento","Alquiler",-34.6067708569,-58.4619671983
"202106","CABA","Comuna 2",2,58,54,60000,"ARS","Departamento - Recoleta","Departamento","Alquiler",-34.5980528,-58.3945247
"202106","CABA","Comuna 2",2,42,42,24000,"ARS","Ayacucho 1300 - Recoleta- Capital Federal","Departamento","Alquiler",-34.5934253,-58.3957528
"202106","CABA","Comuna 1",2,39,37,30000,"ARS","Departamento - Recoleta- Alquiler","Departamento","Alquiler",-34.5943727,-58.3855204
"202106","CABA","Comuna 6",2,40,40,28500,"ARS","CABALLITO 2AMB 8PISO,s7EXPSAS,EXCELENTE,VISTA PANORAMICA","Departamento","Alquiler",-34.6182017,-58.4491496
"202106","CABA","Comuna 6",2,46,42,26000,"ARS","Departamento - P.Centenario","Departamento","Alquiler",-34.6068302,-58.4349556
"202106","CABA","Comuna 15",2,39,33,30000,"ARS","Departamento 2 ambientes en Alquiler","Departamento","Alquiler",-34.6068528,-58.4461304
"202106","CABA","Comuna 1",2,47,43,38000,"ARS","2 amb amoblado muy luminoso - Estado Impecable !","Departamento","Alquiler",-34.6181727,-58.3896482
"202106","CABA","Comuna 1",2,32,32,30000,"ARS","Departamento - Belgrano","Departamento","Alquiler",-34.6135309,-58.3847879
"202106","GBA","Ituzaingó",2,32,32,18000,"ARS","Departamento - Ituzaingó","Departamento","Alquiler",-34.651341,-58.6842351
"202106","GBA","Ituzaingó",2,40,40,30000,"ARS","Departamento - Ituzaingó","Departamento","Alquiler",-34.6585459,-58.6727573
"202106","GBA","Morón",2,40,40,22000,"ARS","Departamento - Ramos Mejia Norte","Departamento","Alquiler",-34.6379729,-58.563687
"202106","GBA","Morón",2,40,40,22000,"ARS","Departamento - Ramos Mejia Norte","Departamento","Alquiler",-34.6380158,-58.5633293
"202106","CABA","Comuna 2",2,39,39,27000,"ARS","Excelente monoambiente dividido - Barrio Norte","Departamento","Alquiler",-34.5938018,-58.4087229
"202106","CABA","Comuna 1",2,39,39,26000,"ARS","SUIPACHA Y CORDOBA - APTO PROFESIONAL BALCON T/SOL - Barrio Norte","Departamento","Alquiler",-34.5992454,-58.379332
"202106","CABA","Comuna 15",2,52,40,28000,"ARS","Alquiler Departamento 2 Amb c/ cocina y lavadero separado","Departamento","Alquiler",-34.5955587,-58.4438023
"202106","GBA","Vicente López",2,60,50,55000,"ARS","Departamento 2 ambientes en ALQUILER, en Olivos","Departamento","Alquiler",-34.5020721,-58.4824034
"202106","GBA","Vicente López",2,55,49,57000,"ARS","Alquiler 2 ambientes/Cochera/luz/ubic/impecable","Departamento","Alquiler",-34.5341896903,-58.4699839354
"202106","GBA","Tres de Febrero",2,51,47,28000,"ARS","Departamento - Caseros","Departamento","Alquiler",-34.6179507,-58.5456499
"202106","CABA","Comuna 11",2,32,30,25000,"ARS","Alquiler - Dpto Monoambiente - Villa del Parque","Departamento","Alquiler",-34.6132512,-58.4965632
"202106","CABA","Comuna 12",2,40,35,30000,"ARS","2 AMBIENTES CON COCINA INDEPENDIENTE Y BALCON - VILLA PUEYRREDON","Departamento","Alquiler",-34.5902548,-58.5030375
"202106","GBA","General San Martín",2,48,48,25000,"ARS","Muy luminoso y amplio departamento  2 ambientes al Frente en Pleno centro de Ballester","Departamento","Alquiler",-34.5504116,-58.5493277
"202106","GBA","General San Martín",2,45,40,25000,"ARS","Muy lindo 2 ambientes en San Martin Ctro.-","Departamento","Alquiler",-34.5732145,-58.5372198
"202106","GBA","San Isidro",3,49,49,55000,"ARS","PH - Mart.-Santa Fe/Fleming","PH","Alquiler",-34.5003986,-58.5057721
"202106","GBA","San Isidro",3,60,60,55000,"ARS","IMPECABLE PH DE 3 AMBIENTES EN MARTINEZ","PH","Alquiler",-34.4800521,-58.4958996
"202106","CABA","Comuna 15",3,50,50,55000,"ARS","Depto.tipo casa de 3 ambientes en Alquiler en Villa ortuzar","PH","Alquiler",-34.580570567,-58.4595275109
"202106","CABA","Comuna 9",3,72,60,43500,"ARS","PH - Parque Avellaneda","PH","Alquiler",-34.6498722,-58.483012
"202106","CABA","Comuna 5",3,53,50,45000,"ARS","Departamento - Boedo","Departamento","Alquiler",-34.6245858,-58.415609
"202106","GBA","Pilar",3,82,74,65000,"ARS","Departamento - Bosque Alto","Departamento","Alquiler",-34.4461951,-58.8962265
"202106","GBA","Pilar",3,72,65,55000,"ARS","Alquiler Departamento 3 ambientes - Pueblo Caamaño","Departamento","Alquiler",-34.4182632,-58.8437541
"202106","CABA","Comuna 13",3,54,54,45000,"ARS","VENTA DEPARTAMENTO 3 AMBIENTES NUNEZ","Departamento","Alquiler",-34.544515,-58.463847
"202106","CABA","Comuna 13",3,76,68,85000,"ARS","Departamento - Nuñez","Departamento","Alquiler",-34.5500453,-58.454758
"202106","CABA","Comuna 5",3,50,43,37500,"ARS","Depto 3 ambientes Alquiler en Almagro imperdible","Departamento","Alquiler",-34.600566,-58.4267177
"202106","CABA","Comuna 9",3,52,49,35000,"ARS","Departamento de 3 ambientes con balcón en alquiler en Liniers","Departamento","Alquiler",-34.6433596,-58.5160564
"202106","CABA","Comuna 14",3,113,50,120000,"ARS","DEPARTAMENTO EN ALQUILER 3 AMB PALERMO SOHO","Departamento","Alquiler",-34.5764396,-58.4363973
"202106","CABA","Comuna 14",3,138,132,220000,"ARS","3 amb amoblado c/cochera -s/Av Libertador!","Departamento","Alquiler",-34.5805116,-58.404479
"202106","GBA","La Plata",3,58,55,25000,"ARS","Departamento - La Plata","Departamento","Alquiler",-34.9147271,-57.9473464
"202106","GBA","La Plata",3,100,90,30000,"ARS","Departamento en Alquiler con Balcón","Departamento","Alquiler",-34.8904582074,-58.0078107836
"202106","GBA","La Plata",3,60,60,27000,"ARS","Departamento - Barrio Norte","Departamento","Alquiler",-34.906614,-57.9631222
"202106","GBA","La Plata",3,65,65,34000,"ARS","Departamento - Zona Sur","Departamento","Alquiler",-34.9354461373,-57.9714186885
"202106","CABA","Comuna 12",3,58,55,52000,"ARS","Alquiler dúplex 3 ambientes en Saavedra","Departamento","Alquiler",-34.5527095,-58.4740718
"202106","CABA","Comuna 6",3,65,65,37000,"ARS","Departamento  Caballito 3 ambientes alquiler balcon","Departamento","Alquiler",-34.6279585,-58.4469641
"202106","CABA","Comuna 12",3,70,60,60000,"ARS","ALQ 3 AMB EN AGRONOMIA","Departamento","Alquiler",-34.5918225,-58.4995573
"202106","GBA","San Isidro",3,78,67,80000,"ARS","Alquiler, Depto. 3 ambientes c/ cochera, Martinez.","Departamento","Alquiler",-34.488501,-58.500556
"202106","GBA","Vicente López",3,126,119,230000,"ARS","Departamento - Libertador al Río","Departamento","Alquiler",-34.5336847,-58.4672285
"202106","GBA","Lomas de Zamora",3,57,57,26000,"ARS","Departamento - Lomas de Zamora Oeste","Departamento","Alquiler",-34.766112,-58.4049249
"202106","GBA","Morón",4,100,84,60000,"ARS","DPTO 4AMB C/BALCON Y PISCINA MORON C/EXP INCLUIDAS","Departamento","Alquiler",-34.659014,-58.6166575
"202106","GBA","La Plata",4,60,60,19500,"ARS","Duplex en Alquiler- Calle 116 85 y 86 - La Plata","Departamento","Alquiler",-34.9341914716,-57.9046786168
"202106","CABA","Comuna 5",5,165,150,150000,"ARS","Reciclado - Excelente Planta ! 4 dormitorios mas dependencia - Cochera - Seguridad","Departamento","Alquiler",-34.6029064,-58.4216843
"202106","CABA","Comuna 6",5,91,87,90000,"ARS","Luminoso 5 amb. en Caballito, piso alto!","Departamento","Alquiler",-34.6274227342,-58.4518848596
"202106","GBA","Lomas de Zamora",6,250,210,150000,"ARS","Espectacular chalet en alquiler en Bandfield","Casa","Alquiler",-34.7414387,-58.4067758
"202106","GBA","Quilmes",1,52,52,42000,"USD","PH - Quilmes","PH","Venta",-34.7286282,-58.2456448
"202106","GBA","Ezeiza",1,43,43,73000,"USD","Departamento en venta en Main Park","Casa","Venta",-34.8699062,-58.5048289
"202106","CABA","Comuna 12",1,50,41,89746,"USD","Emprendimiento en Av. Ricardo Balbin al 3200","Departamento","Venta",-34.5579392,-58.4761376
"202106","CABA","Comuna 12",1,39,35,70899,"USD","Emprendimiento en Av. Ricardo Balbin al 3200","Departamento","Venta",-34.5579392,-58.4761376
"202106","CABA","Comuna 9",1,34,30,59500,"USD","SE OFRECE FINANCIACION PRIVADA // VENTA Monoambiente al CF c/ Balcón.// COCHERAS OPCIONALES","Departamento","Venta",-34.6412786,-58.5204423
"202106","CABA","Comuna 9",1,34,30,79500,"USD","VENTA Monoambiente al CF c/ Balcon.// VISTA TOTALMENTE ABIERTA // POSESION INMEDIATA // OPCIÓN COCH.","Departamento","Venta",-34.6412786,-58.5204423
"202106","CABA","Comuna 9",1,45,45,48000,"USD","ECONOMICO Ambiente Amueblado DIVISIBLE en 2","Departamento","Venta",-34.6398937,-58.528818
"202106","CABA","Comuna 9",1,34,30,59500,"USD","SE OFRECE FINANCIACION PRIVADA  /// VENTA Monoambiente al CFc/ Balcón. // COCHERAS OPCIONALES","Departamento","Venta",-34.6412786,-58.5204423
"202106","CABA","Comuna 9",1,43,30,69500,"USD","SE OFRECE FINANCIACION PRIVADA  // VENTA Monoambiente al CF c/ patio. // OPCIONAL COCHERAS","Departamento","Venta",-34.6412786,-58.5204423
"202106","CABA","Comuna 14",1,25,25,70000,"USD","Departamento - Palermo","Departamento","Venta",-34.5835417,-58.4230304
"202106","CABA","Comuna 14",1,45,30,105000,"USD","Monoambiente con balcon terraza","Departamento","Venta",-34.572851,-58.4375563
"202106","CABA","Comuna 14",1,36,32,70000,"USD","VENTA DEPTO 2 AMB PALERMO POZO AMENITIE APTO PROF","Departamento","Venta",-34.586636,-58.439412
"202106","CABA","Comuna 14",1,49,45,270000,"USD","Monoambiente al frente s/Boulevard Cerviño - c/cochera!","Departamento","Venta",-34.5789143367,-58.4128140714
"202106","CABA","Comuna 13",1,40,38,115000,"USD","U$S 115.000 -  1 amb - Belgrano - Av. Cabildo 2800 (RiC)","Departamento","Venta",-34.5563672,-58.4620347
"202106","CABA","Comuna 2",1,41,38,118000,"USD","VENTA DEPARTAMENTO MONOAMBIENTE, CON AMENITIES, EN RECOLETA. APTO PROFESIONAL","Departamento","Venta",-34.5849133,-58.3998592
"202106","CABA","Comuna 3",1,21,20,39000,"USD","Venta Monoambiente Congreso Oportunidad","Departamento","Venta",-34.6071899,-58.3949062
"202106","GBA","San Isidro",1,123,106,450000,"USD","INCREIBLE LOFT DE DOBLE ALTURA","Departamento","Venta",-34.4901689,-58.5199963
"202106","GBA","San Isidro",1,95,78,360000,"USD","MONOAMBIENTE MUY LUMINOSO","Departamento","Venta",-34.4901689,-58.5199963
"202106","CABA","Comuna 10",1,48,30,77000,"USD","VENTA MONOAMBIENTE CON BALCON TERRAZA - VILLA LURO","Departamento","Venta",-34.642981,-58.504152
"202106","CABA","Comuna 1",1,42,37,60000,"USD","Venta depto monoambiente 41m2 Full Amenities","Departamento","Venta",-34.620023,-58.387211
"202106","CABA","Comuna 11",1,37,31,74500,"USD","FINANCIACION CON HIPOTECA PRIVADA // VENTA MONOAMBIENTE APAISADO y DIVISIBLE AL CF  C/ BALCÓN","Departamento","Venta",-34.6142325,-58.4791613
"202106","CABA","Comuna 11",1,51,30,75500,"USD","FINANCIACION CON HIPOTECA PRIVADA //  VENTA MONOAMBIENTE CON PATIO SOL DE MAÑANA","Departamento","Venta",-34.6143118,-58.4790951
"202106","GBA","Quilmes",2,53,47,42000,"USD","Venta ph 2 ambientes en Bernal Oeste","PH","Venta",-34.7230787463,-58.2947766781
"202106","CABA","Comuna 1",2,58,49,115000,"USD","Depto PH Venta San Telmo 2 amb. c/entrepiso","PH","Venta",-34.616983,-58.375871
"202106","CABA","Comuna 13",2,86,65,178000,"USD","PH Muy Luminoso, Bajas expensas  - Colegiales","PH","Venta",-34.5723508,-58.4555577
"202106","GBA","Ituzaingó",2,40,40,55000,"USD","PH - Ituzaingó","PH","Venta",-34.6701386,-58.6860706
"202106","CABA","Comuna 11",2,62,50,138000,"USD","PH - Villa Devoto","PH","Venta",-34.5906829,-58.5159918
"202106","GBA","Vicente López",2,47,45,115000,"USD","PH 2 AMB EN VENTA VICENTE LOPEZ CON PARRILLA S/EXP","PH","Venta",-34.5267025,-58.4917495
"202106","GBA","Lomas de Zamora",2,41,37,80000,"USD","Excelente PH 2 amb en duplex hecho a nuevo","PH","Venta",-34.7436332,-58.3910099
"202106","GBA","Moreno",2,70,70,59900,"USD","Quinta  2 Ambientes En Venta- Francisco Alvarez, Moreno","Casa","Venta",-34.6332012908,-58.8707739866
"202106","GBA","Berazategui",2,78,63,65000,"USD","VENTA CASA 2 AMBIENTES CON TERRENO LIBRE","Casa","Venta",-34.835214,-58.180847
"202106","CABA","Comuna 5",2,45,42,88900,"USD","VENTA DPTO 2 AMBIENTES CON BALCON EN BOEDO","Departamento","Venta",-34.6199022,-58.4172393
"202106","GBA","Pilar",2,108,59,98663,"USD","ESPECTACULAR 2 AMBIENTES CON JARDIN EN CONSTRUC.","Departamento","Venta",-34.4552614,-58.9040021
"202106","GBA","Pilar",2,67,48,25000,"USD"," Departamento POZO, Zug Verdi Pilar PARA INVERSIÓN","Departamento","Venta",-34.4292172357,-58.8404794143
"202106","GBA","Tigre",2,53,53,98000,"USD","Departamento - Ciudad De Tigre","Departamento","Venta",-34.4272766,-58.5766318
"202106","CABA","Comuna 7",2,32,32,39500,"USD","Departamento 2 Amb Excelente Estado","Departamento","Venta",-34.6455524,-58.4577466
"202106","CABA","Comuna 7",2,46,46,60000,"USD","VENTA DPTO 2 AMB LUMINOSO - CABALLITO","Departamento","Venta",-34.6260914,-58.4559437
"202106","CABA","Comuna 7",2,47,42,89000,"USD","2 AMBIENTES A ESTRENAR CON BALCON FLORES","Departamento","Venta",-34.6388497,-58.4581049
"202106","CABA","Comuna 13",2,53,47,139000,"USD","2 amb piso alto ! En esquina - Pico y 11 de Sept!","Departamento","Venta",-34.5370953,-58.4673561
"202106","CABA","Comuna 1",2,76,50,145000,"USD","RETASADO!! U$S 145.000- 2 amb con Terraza - Retiro - Av. Córdoba 300 (FrB)","Departamento","Venta",-34.5983446966,-58.3723646376
"202106","CABA","Comuna 5",2,44,44,59500,"USD","Hermoso 2 amb al frente Sarmiento y Bulnes 44mts","Departamento","Venta",-34.6059785,-58.4147856
"202106","CABA","Comuna 5",2,45,38,69000,"USD","VENTA 2amb-45 m²-Balcon y Patio-Impecable-Almagro","Departamento","Venta",-34.6070478,-58.4287942
"202106","CABA","Comuna 5",2,34,34,60000,"USD","VENTA DEPARTAMENTO 2 AMBIENTES - IDEAL INVERSION","Departamento","Venta",-34.602115,-58.417046
"202106","CABA","Comuna 5",2,58,54,110000,"USD","VENTA ESPECTACULAR DPTO 2 AMB - ALMAGRO","Departamento","Venta",-34.613719,-58.425364
"202106","CABA","Comuna 12",2,72,59,129234,"USD","Emprendimiento en Av. Ricardo Balbin al 3200","Departamento","Venta",-34.5579392,-58.4761376
"202106","CABA","Comuna 12",2,55,46,145000,"USD","venta departamento 2 amb. con balcón y parrila","Departamento","Venta",-34.5587791,-58.4729337
"202106","CABA","Comuna 14",2,56,50,200880,"USD","Departamento - Las Cañitas","Departamento","Venta",-34.571166,-58.4306967
"202106","CABA","Comuna 14",2,65,59,212850,"USD","Departamento - Las Cañitas","Departamento","Venta",-34.571166,-58.4306967
"202106","CABA","Comuna 14",2,53,47,218000,"USD","Departamento A ESTRENAR 2 ambientes en edificio de categoría! TODOS LOS AMENITIES","Departamento","Venta",-34.5803111,-58.4342458
"202106","CABA","Comuna 14",2,50,45,145000,"USD","U$S 145.000 - 2 amb - Palermo - Oro 2100 (AnG)","Departamento","Venta",-34.5828865805,-58.4276229069
"202106","CABA","Comuna 14",2,65,59,206400,"USD","Departamento - Las Cañitas","Departamento","Venta",-34.571166,-58.4306967
"202106","CABA","Comuna 14",2,65,59,219300,"USD","Departamento - Las Cañitas","Departamento","Venta",-34.571166,-58.4306967
"202106","CABA","Comuna 14",2,49,44,139000,"USD","Exc. 2 amb. Frente. Balcon. Sum. Parrila. Laundry","Departamento","Venta",-34.5886409,-58.4179403
"202106","CABA","Comuna 14",2,46,42,120000,"USD","U$S 120.000 - 2 amb - Palermo - Humboldt 2400 (EdC)","Departamento","Venta",-34.5786504849,-58.4283264534
"202106","GBA","Quilmes",2,73,50,145000,"USD","VENTA DE DEPARTAMENTO 2 AMB. C/COCHERA EN SENSUM","Departamento","Venta",-34.7302111,-58.2448917
"202106","CABA","Comuna 4",2,61,58,99000,"USD","Vende departamento 2 ambientes en Barracas","Departamento","Venta",-34.6392869,-58.4036484
"202106","CABA","Comuna 4",2,73,63,159000,"USD","DPTO 2 AMB EN VENTA BARRACAS A ESTRENAR!!!!","Departamento","Venta",-34.6397482,-58.3746687
"202106","CABA","Comuna 4",2,63,40,154900,"USD","DPTO 2 AMB DUPLEX EN VENTA BARRACAS A ESTRENAR!!","Departamento","Venta",-34.6398014,-58.3756154
"202106","CABA","Comuna 13",2,60,49,199900,"USD","Departamento 2 Ambientes Live Belgrano Emprendimiento de Categoría","Departamento","Venta",-34.572142191,-58.447326546
"202106","CABA","Comuna 13",2,60,57,129000,"USD","Venta Departamento Amplio Refaccionado 2 Ambientes Balcón y Escritorio Belgrano","Departamento","Venta",-34.5698033,-58.4516873
"202106","CABA","Comuna 10",2,60,50,66000,"USD","Departamento 2 Ambientes a Refaccionar con Dos Patios","Departamento","Venta",-34.6347011,-58.4829326
"202106","GBA","La Plata",2,53,53,84000,"USD","Departamento de 1 dormitorios 60mts2 totales - La Plata","Departamento","Venta",-34.9237848415,-57.9342752528
"202106","GBA","La Plata",2,62,55,70000,"USD","Departamento  en VENTA 1 dormitorio_ La Plata","Departamento","Venta",-34.9097072128,-57.9622793198
"202106","GBA","La Plata",2,39,39,55000,"USD","Departamento 1 dormitorio y balcón. Venta Pza Paso","Departamento","Venta",-34.9155314377,-57.9622042179
"202106","GBA","La Plata",2,53,46,72000,"USD","Departamento - Plaza Rocha","Departamento","Venta",-34.9208742,-57.9415799
"202106","GBA","La Plata",2,55,50,72000,"USD","Departamento venta 1 dormitorio La Plata Balcon","Departamento","Venta",-34.8970391,-57.9648429
"202106","CABA","Comuna 11",2,43,40,82000,"USD","Departamento 2 Ambientes con Balcón Al Frente","Departamento","Venta",-34.6085458,-58.464504
"202106","CABA","Comuna 2",2,50,50,195000,"USD","Luis Agote 2300 - Recoleta - Capital Federal","Departamento","Venta",-34.5861844303,-58.3958785526
"202106","CABA","Comuna 2",2,34,34,75000,"USD","Excelente zona!!!!!!!!!!!!","Departamento","Venta",-34.5893053,-58.3928839
"202106","CABA","Comuna 2",2,29,29,83000,"USD","Venta Depto 2 Amb Apto Prof Barrio Norte","Departamento","Venta",-34.5920963,-58.4094924
"202106","CABA","Comuna 12",2,50,49,125000,"USD","Venta dúplex PB, 2 ambientes, cochera, Saavedra","Departamento","Venta",-34.5527458,-58.477512
"202106","CABA","Comuna 3",2,80,55,74500,"USD","Depto 2 ambientes, Venta, En Balvanera con patio.","Departamento","Venta",-34.6141276,-58.3961491
"202106","CABA","Comuna 2",2,34,34,82900,"USD","VENTA 2 AMB BARRIO NORTE (ZONA FACULTADES)","Departamento","Venta",-34.599432,-58.402124
"202106","CABA","Comuna 6",2,47,45,89900,"USD","VENTA DEPTO 2 AMB. 47 MTS PARRILLA SUM CABALLITO","Departamento","Venta",-34.6123894,-58.4561491
"202106","CABA","Comuna 6",2,87,50,140000,"USD","VENTA Caballito 2 ambientes con BALCON TERRAZA","Departamento","Venta",-34.629433957,-58.4427756071
"202106","CABA","Comuna 6",2,35,35,68000,"USD","Dos ambientes apto profesional en Caballito.","Departamento","Venta",-34.622168,-58.442183
"202106","CABA","Comuna 5",2,72,47,109000,"USD","VENTA DPTO 2 AMB CON DOS PATIOS - CABALLITO","Departamento","Venta",-34.616839625,-58.4287905693
"202106","CABA","Comuna 6",2,47,43,122500,"USD","Hermoso depto. 2 amb. luminoso en Caballito.","Departamento","Venta",-34.6095503,-58.4457255
"202106","CABA","Comuna 6",2,47,41,139000,"USD","Venta Caballito 2 amb fte con Balcón c/ 2 bauleras","Departamento","Venta",-34.6250482,-58.4540571
"202106","CABA","Comuna 1",2,55,40,74000,"USD","VENTA DOS AMBIENTES CON DOS PATIOS EN SAN TELMO","Departamento","Venta",-34.6240036,-58.3754402
"202106","CABA","Comuna 1",2,76,66,75000,"USD","VENTA DE DEPARTAMENTO 2 AMBIENTES EN SAN TELMO","Departamento","Venta",-34.616004,-58.370933
"202106","GBA","Avellaneda",2,50,47,95000,"USD","Venta de departamento de 2 ambientes con balcon en Wilde (27692)","Departamento","Venta",-34.7006373,-58.3152101
"202106","GBA","Avellaneda",2,39,30,53000,"USD","VENTA DEPTO 2 AMB.CON PATIO A ESTRENAR EN WILDE!","Departamento","Venta",-34.706951,-58.318201
"202106","CABA","Comuna 1",2,32,32,61000,"USD","Departamento - Belgrano","Departamento","Venta",-34.6135309,-58.3847879
"202106","CABA","Comuna 13",2,49,41,159000,"USD","U$S 159.000 - 2 amb - Cochera - Baulera - Colegiales - Lacroze 3200 (SeM)","Departamento","Venta",-34.577576812,-58.4492860423
"202106","CABA","Comuna 13",2,60,57,129000,"USD","Venta Departamento  Gran 2 Ambientes Escritorio Balcón Colegiales","Departamento","Venta",-34.5698033,-58.4516873
"202106","CABA","Comuna 13",2,40,36,145000,"USD","Departamento - Colegiales","Departamento","Venta",-34.5781775,-58.4493075
"202106","GBA","La Matanza",2,32,29,59000,"USD","VENTA-  Departamento Dos Ambientes- Ramos Mejia Sur","Departamento","Venta",-34.6636435,-58.5603016
"202106","GBA","La Matanza",2,47,44,65000,"USD","Venta 2 amb La Tablada Impecable Todo Luz Balcón","Departamento","Venta",-34.6827534,-58.5181598
"202106","GBA","La Matanza",2,72,42,85000,"USD","Departamento - Villa Luzuriaga","Departamento","Venta",-34.6665021,-58.5844805
"202106","GBA","San Isidro",2,61,58,215000,"USD","Venta - Departamento - Martínez","Departamento","Venta",-34.4890583,-58.4974468
"202106","GBA","San Miguel",2,37,37,56000,"USD","VENTA DEPARTAMENTO 2 AMB SAN MIGUEL PILETA Y GYM","Departamento","Venta",-34.537707,-58.708727
"202106","CABA","Comuna 10",2,48,43,94000,"USD","Depto 2 amb. c/ balcón al frente - Exc. Ubicación - Gran vista - 48m2","Departamento","Venta",-34.6400812,-58.5104548
"202106","CABA","Comuna 2",2,40,37,75000,"USD","VENTA 2 AMBIENTES EN RECOLETA","Departamento","Venta",-34.595026,-58.4024308
"202106","GBA","San Fernando",2,52,52,190000,"USD","Departamento - Punta Chica","Departamento","Venta",-34.4509391,-58.5298879
"202106","CABA","Comuna 1",2,37,37,69900,"USD","VENTA DEPARTAMENTO 2 AMBIENTES EN MICROCENTRO APTO PROFESIONAL","Departamento","Venta",-34.5988407,-58.373955
"202106","CABA","Comuna 15",2,39,39,85000,"USD","DEPARTAMENTO 2 AMBIENTES VENTA VILLA CRESPO","Departamento","Venta",-34.5991801,-58.4339853
"202106","CABA","Comuna 15",2,45,43,135000,"USD","Departamento en venta 2 ambientes con balcon cochera- Villa Crespo","Departamento","Venta",-34.6000049,-58.4432914
"202106","CABA","Comuna 15",2,90,52,173000,"USD","DEPTO 2 AMBIENTES CON PATIO EN VENTA VILLA CRESPO","Departamento","Venta",-34.599184626,-58.4401416779
"202106","CABA","Comuna 15",2,39,38,69000,"USD","Departamento - Villa Crespo","Departamento","Venta",-34.6007514,-58.4382484
"202106","CABA","Comuna 15",2,29,29,55000,"USD","2 amb en V. Ortuzar a mts del subte Bajas Expensas","Departamento","Venta",-34.5830283,-58.4674857
"202106","CABA","Comuna 2",2,62,51,200000,"USD","EXCELENTE DEPARTAMENTO DE   DOS AMBIENTES CON AMPLIO BALCON  ATERRAZADO AL FRENTE, COCHERA Y BAULERA EN EL CORREDOR DO HO  DE  VILLA  URQUIZA IMPECABLE","Departamento","Venta",-34.5956603,-58.4096285
"202106","CABA","Comuna 12",2,45,40,111500,"USD","VENTA Departamento 2 amb - B.P.Saavedra","Departamento","Venta",-34.5682823,-58.4863564
